,src,as_array,categories
3718,rock.56.jpeg,"[[[198. 166. 145.]
  [ 61.  52.  53.]
  [ 89.  69.  62.]
  ...
  [ 20.   9.   7.]
  [ 59.  38.  21.]
  [181. 144. 115.]]

 [[ 60.  42.  28.]
  [ 20.   0.   0.]
  [ 84.   9.   0.]
  ...
  [  6.   0.   0.]
  [ 11.   0.   0.]
  [ 65.  37.  15.]]

 [[ 11.   0.   0.]
  [ 34.  18.  19.]
  [112.  53.  35.]
  ...
  [  7.  12.  16.]
  [  1.   0.   0.]
  [ 81.  63.  49.]]

 ...

 [[199. 151.  15.]
  [246. 198.  96.]
  [120.  70.  17.]
  ...
  [  1.   0.   2.]
  [  1.   1.   1.]
  [  1.   1.   1.]]

 [[201. 149.  47.]
  [149. 104.  49.]
  [153. 104.  38.]
  ...
  [  0.   3.   0.]
  [ 18.  19.  23.]
  [ 53.  36.  28.]]

 [[ 80.  19.   1.]
  [ 59.  10.   6.]
  [ 95.  44.  13.]
  ...
  [ 10.   5.  12.]
  [ 27.  24.  17.]
  [103.  86.  60.]]]",['rock']
3719,rock.560.jpeg,"[[[ 54.  54. 118.]
  [ 54.  54. 118.]
  [ 54.  54. 118.]
  ...
  [ 49.  48. 116.]
  [ 49.  48. 116.]
  [ 49.  48. 116.]]

 [[ 54.  54. 118.]
  [ 54.  54. 118.]
  [ 54.  54. 118.]
  ...
  [ 49.  48. 116.]
  [ 49.  48. 116.]
  [ 49.  48. 116.]]

 [[ 54.  54. 118.]
  [ 54.  54. 118.]
  [ 54.  54. 118.]
  ...
  [ 49.  48. 116.]
  [ 49.  48. 116.]
  [ 49.  48. 116.]]

 ...

 [[186. 212. 177.]
  [186. 212. 177.]
  [186. 212. 177.]
  ...
  [218. 236. 238.]
  [217. 237. 238.]
  [217. 237. 238.]]

 [[180. 209. 165.]
  [188. 216. 178.]
  [186. 213. 182.]
  ...
  [216. 236. 235.]
  [208. 231. 225.]
  [210. 233. 227.]]

 [[189. 214. 172.]
  [168. 192. 156.]
  [195. 218. 189.]
  ...
  [215. 235. 234.]
  [202. 222. 211.]
  [195. 215. 204.]]]",['rock']
3720,rock.561.jpeg,"[[[  2. 150. 210.]
  [  0. 148. 208.]
  [  0. 146. 206.]
  ...
  [  0. 145. 205.]
  [  0. 148. 208.]
  [  0. 148. 208.]]

 [[  2. 150. 210.]
  [  0. 148. 208.]
  [  0. 146. 206.]
  ...
  [  0. 145. 205.]
  [  0. 148. 208.]
  [  0. 148. 208.]]

 [[  2. 150. 210.]
  [  0. 148. 208.]
  [  0. 146. 206.]
  ...
  [  0. 145. 205.]
  [  0. 148. 208.]
  [  0. 148. 208.]]

 ...

 [[  4. 152. 212.]
  [  2. 150. 210.]
  [  1. 149. 209.]
  ...
  [  0. 152. 210.]
  [  2. 155. 213.]
  [  2. 155. 213.]]

 [[  2. 155. 213.]
  [  2. 155. 213.]
  [  2. 155. 213.]
  ...
  [  0. 152. 210.]
  [  0. 152. 210.]
  [  0. 152. 210.]]

 [[  2. 155. 213.]
  [  2. 155. 213.]
  [  2. 155. 213.]
  ...
  [  0. 152. 210.]
  [  0. 152. 210.]
  [  0. 152. 210.]]]",['rock']
3721,rock.565.jpeg,"[[[134. 123.  95.]
  [140. 129. 101.]
  [154. 143. 115.]
  ...
  [170. 169. 175.]
  [171. 170. 176.]
  [167. 166. 172.]]

 [[128. 117.  89.]
  [127. 116.  88.]
  [157. 146. 118.]
  ...
  [201. 200. 206.]
  [199. 198. 204.]
  [192. 191. 197.]]

 [[120. 109.  81.]
  [129. 118.  90.]
  [149. 138. 110.]
  ...
  [193. 192. 198.]
  [199. 198. 204.]
  [194. 193. 199.]]

 ...

 [[192. 197. 201.]
  [194. 199. 203.]
  [195. 200. 204.]
  ...
  [209. 214. 218.]
  [216. 215. 221.]
  [187. 186. 192.]]

 [[194. 199. 203.]
  [194. 199. 203.]
  [194. 199. 203.]
  ...
  [209. 214. 218.]
  [214. 214. 214.]
  [185. 185. 185.]]

 [[194. 199. 203.]
  [194. 199. 203.]
  [194. 199. 203.]
  ...
  [209. 214. 218.]
  [214. 214. 214.]
  [186. 186. 186.]]]",['rock']
3722,rock.566.jpeg,"[[[ 66. 118. 131.]
  [ 76. 125. 139.]
  [ 64. 152. 154.]
  ...
  [ 55.  95. 130.]
  [ 36.  75.  80.]
  [ 15.  28.  21.]]

 [[ 69. 113. 124.]
  [ 63. 126. 159.]
  [ 70. 133. 124.]
  ...
  [ 83. 108. 105.]
  [ 53.  74.  55.]
  [ 16.  35.  16.]]

 [[ 48. 127. 121.]
  [ 90.  98. 101.]
  [115.  70.  67.]
  ...
  [ 44.  52.  41.]
  [ 87.  43.  34.]
  [ 38.  18.  20.]]

 ...

 [[ 78. 112. 122.]
  [ 54.  88.  98.]
  [ 46.  80.  90.]
  ...
  [ 19.  25.  23.]
  [ 16.  26.  28.]
  [ 18.  28.  30.]]

 [[ 65. 107. 121.]
  [ 54.  91. 100.]
  [ 35.  66.  71.]
  ...
  [ 20.  26.  24.]
  [ 11.  21.  23.]
  [ 13.  23.  25.]]

 [[ 52.  94. 108.]
  [ 55.  92. 101.]
  [ 32.  63.  68.]
  ...
  [ 14.  20.  18.]
  [ 11.  21.  23.]
  [ 13.  23.  25.]]]",['rock']
3723,rock.569.jpeg,"[[[ 14.  82.  69.]
  [ 16.  84.  71.]
  [ 18.  86.  73.]
  ...
  [ 11.  90.  85.]
  [ 20.  86.  85.]
  [ 20.  86.  85.]]

 [[  0.  98.  78.]
  [  0.  99.  79.]
  [  2. 101.  81.]
  ...
  [ 11.  90.  85.]
  [ 16.  88.  85.]
  [ 16.  88.  85.]]

 [[  9.  81.  77.]
  [ 11.  83.  79.]
  [ 12.  84.  80.]
  ...
  [ 11.  90.  85.]
  [ 11.  90.  85.]
  [ 11.  90.  85.]]

 ...

 [[110. 139. 155.]
  [107. 139. 136.]
  [ 91. 123. 120.]
  ...
  [ 88. 107.  85.]
  [ 92. 107.  84.]
  [ 99.  95.  48.]]

 [[138. 166. 170.]
  [103. 131. 135.]
  [108. 136. 140.]
  ...
  [ 90. 109.  87.]
  [ 99. 113.  96.]
  [ 98.  93.  53.]]

 [[162. 169. 151.]
  [156. 163. 145.]
  [162. 169. 151.]
  ...
  [ 95. 114.  92.]
  [107. 121. 104.]
  [106. 101.  61.]]]",['rock']
3724,rock.57.jpeg,"[[[223. 217. 193.]
  [225. 219. 195.]
  [226. 220. 196.]
  ...
  [233. 227. 203.]
  [231. 225. 201.]
  [235. 229. 205.]]

 [[223. 217. 193.]
  [225. 219. 195.]
  [226. 220. 196.]
  ...
  [233. 227. 203.]
  [237. 231. 207.]
  [232. 226. 202.]]

 [[223. 217. 193.]
  [225. 219. 195.]
  [226. 220. 196.]
  ...
  [233. 227. 203.]
  [227. 221. 197.]
  [227. 221. 197.]]

 ...

 [[210. 203. 185.]
  [210. 203. 185.]
  [210. 203. 185.]
  ...
  [215. 209. 185.]
  [210. 204. 180.]
  [212. 206. 182.]]

 [[208. 201. 183.]
  [208. 201. 183.]
  [208. 201. 183.]
  ...
  [210. 204. 180.]
  [213. 207. 183.]
  [213. 207. 183.]]

 [[208. 201. 183.]
  [208. 201. 183.]
  [208. 201. 183.]
  ...
  [210. 204. 180.]
  [213. 207. 183.]
  [213. 207. 183.]]]",['rock']
3725,rock.570.jpeg,"[[[184. 160. 136.]
  [173. 159. 110.]
  [166. 152. 141.]
  ...
  [136. 143. 135.]
  [133. 136. 129.]
  [131. 128. 123.]]

 [[153. 144. 135.]
  [144. 145. 111.]
  [158. 159. 163.]
  ...
  [144. 150. 146.]
  [133. 136. 129.]
  [130. 127. 122.]]

 [[162. 155. 145.]
  [151. 152. 118.]
  [163. 164. 168.]
  ...
  [140. 145. 148.]
  [140. 143. 136.]
  [135. 132. 127.]]

 ...

 [[ 94.  90.  78.]
  [116. 116. 106.]
  [111.  95.  72.]
  ...
  [ 82.  96. 107.]
  [ 89.  97. 110.]
  [ 87.  95. 108.]]

 [[109.  98.  94.]
  [119. 113.  97.]
  [107.  85.  62.]
  ...
  [ 91. 100. 115.]
  [ 88. 101. 109.]
  [ 92.  99. 109.]]

 [[108.  97.  93.]
  [116. 110.  94.]
  [ 95.  73.  50.]
  ...
  [ 83.  87.  98.]
  [ 84.  92.  95.]
  [ 87.  90.  95.]]]",['rock']
3726,rock.571.jpeg,"[[[ 25.  79. 167.]
  [ 23.  77. 165.]
  [ 21.  75. 163.]
  ...
  [255. 252. 237.]
  [252. 249. 234.]
  [252. 249. 234.]]

 [[ 25.  79. 167.]
  [ 23.  77. 165.]
  [ 21.  75. 163.]
  ...
  [255. 252. 237.]
  [252. 249. 234.]
  [252. 249. 234.]]

 [[ 25.  79. 167.]
  [ 23.  77. 165.]
  [ 21.  75. 163.]
  ...
  [255. 252. 237.]
  [252. 249. 234.]
  [252. 249. 234.]]

 ...

 [[255. 251. 242.]
  [255. 251. 242.]
  [255. 251. 242.]
  ...
  [255. 252. 237.]
  [255. 252. 237.]
  [255. 252. 237.]]

 [[251. 253. 242.]
  [251. 253. 242.]
  [251. 253. 242.]
  ...
  [252. 249. 234.]
  [252. 249. 234.]
  [252. 249. 234.]]

 [[251. 253. 242.]
  [251. 253. 242.]
  [251. 253. 242.]
  ...
  [252. 249. 234.]
  [252. 249. 234.]
  [252. 249. 234.]]]",['rock']
3727,rock.572.jpeg,"[[[197. 172. 141.]
  [231. 211. 184.]
  [239. 224. 201.]
  ...
  [234. 230. 195.]
  [179. 159. 134.]
  [156. 130. 107.]]

 [[224. 204. 177.]
  [236. 222. 196.]
  [230. 222. 201.]
  ...
  [225. 220. 191.]
  [184. 164. 139.]
  [150. 124. 101.]]

 [[206. 191. 168.]
  [178. 170. 149.]
  [164. 161. 144.]
  ...
  [211. 205. 183.]
  [194. 174. 149.]
  [146. 120.  97.]]

 ...

 [[196. 178. 156.]
  [121. 105.  89.]
  [113. 103.  91.]
  ...
  [ 75.  66.  69.]
  [212. 203. 196.]
  [192. 183. 176.]]

 [[210. 193. 165.]
  [206. 188. 166.]
  [206. 187. 172.]
  ...
  [201. 197. 188.]
  [210. 201. 194.]
  [209. 200. 193.]]

 [[192. 175. 147.]
  [194. 176. 154.]
  [202. 183. 168.]
  ...
  [182. 178. 169.]
  [170. 161. 154.]
  [159. 150. 143.]]]",['rock']
3728,rock.573.jpeg,"[[[175. 149. 124.]
  [192. 172. 148.]
  [174. 159. 140.]
  ...
  [176. 163. 147.]
  [167. 154. 138.]
  [167. 154. 138.]]

 [[196. 176. 152.]
  [177. 162. 143.]
  [178. 169. 154.]
  ...
  [170. 157. 141.]
  [171. 158. 142.]
  [171. 158. 142.]]

 [[193. 178. 159.]
  [189. 180. 165.]
  [185. 181. 170.]
  ...
  [173. 160. 144.]
  [172. 159. 143.]
  [172. 159. 143.]]

 ...

 [[141. 141. 141.]
  [138. 138. 138.]
  [140. 140. 140.]
  ...
  [169. 207. 230.]
  [166. 204. 227.]
  [162. 200. 223.]]

 [[146. 146. 146.]
  [137. 137. 137.]
  [143. 143. 143.]
  ...
  [158. 201. 236.]
  [152. 198. 231.]
  [154. 200. 233.]]

 [[144. 144. 144.]
  [135. 135. 135.]
  [141. 141. 141.]
  ...
  [148. 197. 230.]
  [152. 198. 231.]
  [152. 198. 231.]]]",['rock']
3729,rock.574.jpeg,"[[[170. 170. 168.]
  [102. 101. 106.]
  [ 51.  49.  60.]
  ...
  [ 57.  61.  70.]
  [ 54.  54.  56.]
  [231. 232. 227.]]

 [[ 97.  97.  95.]
  [ 46.  45.  50.]
  [ 23.  21.  32.]
  ...
  [ 42.  42.  52.]
  [ 35.  35.  37.]
  [216. 217. 212.]]

 [[102. 102. 100.]
  [ 55.  54.  59.]
  [ 41.  39.  50.]
  ...
  [ 56.  50.  62.]
  [ 29.  29.  31.]
  [214. 215. 210.]]

 ...

 [[193. 195. 181.]
  [157. 159. 145.]
  [ 48.  50.  36.]
  ...
  [ 31.  31.  31.]
  [ 27.  28.  22.]
  [237. 238. 232.]]

 [[209. 205. 196.]
  [164. 160. 151.]
  [124. 120. 111.]
  ...
  [ 39.  39.  39.]
  [128. 125. 116.]
  [238. 233. 237.]]

 [[227. 223. 214.]
  [237. 233. 224.]
  [239. 235. 226.]
  ...
  [ 77.  77.  77.]
  [210. 203. 184.]
  [244. 239. 235.]]]",['rock']
3730,rock.576.jpeg,"[[[26. 27. 21.]
  [29. 30. 24.]
  [25. 26. 20.]
  ...
  [18. 19. 13.]
  [22. 24. 13.]
  [27. 29. 18.]]

 [[25. 26. 20.]
  [25. 26. 20.]
  [22. 23. 17.]
  ...
  [18. 19. 13.]
  [21. 23. 12.]
  [25. 27. 16.]]

 [[25. 26. 20.]
  [20. 21. 15.]
  [19. 20. 14.]
  ...
  [18. 19. 13.]
  [19. 21. 10.]
  [23. 25. 14.]]

 ...

 [[ 1.  8.  0.]
  [31. 38. 30.]
  [ 4. 11.  3.]
  ...
  [51. 52. 46.]
  [51. 52. 46.]
  [51. 52. 46.]]

 [[23. 24. 18.]
  [21. 22. 16.]
  [19. 20. 14.]
  ...
  [51. 57. 55.]
  [54. 61. 53.]
  [52. 59. 51.]]

 [[23. 24. 18.]
  [21. 22. 16.]
  [19. 20. 14.]
  ...
  [53. 59. 57.]
  [54. 61. 53.]
  [52. 59. 51.]]]",['rock']
3731,rock.577.jpeg,"[[[173. 107. 109.]
  [176. 105. 109.]
  [179. 102. 108.]
  ...
  [193. 121. 145.]
  [196. 145. 144.]
  [186. 138. 136.]]

 [[172. 101. 105.]
  [171.  94. 100.]
  [174.  91.  99.]
  ...
  [200. 128. 152.]
  [190. 130. 138.]
  [196. 143. 149.]]

 [[207. 130. 136.]
  [185. 102. 110.]
  [184.  94. 104.]
  ...
  [196. 124. 148.]
  [190. 123. 140.]
  [200. 139. 154.]]

 ...

 [[173. 107. 119.]
  [181. 115. 127.]
  [186. 120. 132.]
  ...
  [190. 139. 156.]
  [179. 137. 151.]
  [193. 151. 165.]]

 [[185. 124. 123.]
  [171. 111. 113.]
  [185. 125. 133.]
  ...
  [183. 133. 144.]
  [194. 152. 156.]
  [163. 139. 137.]]

 [[186. 137. 132.]
  [169. 118. 117.]
  [175. 115. 123.]
  ...
  [182. 132. 143.]
  [153. 108. 113.]
  [ 63.  44.  40.]]]",['rock']
3732,rock.578.jpeg,"[[[251. 116.   8.]
  [255. 132.  14.]
  [233. 119.  20.]
  ...
  [255. 112.   3.]
  [248. 119.  17.]
  [254. 121.  20.]]

 [[251. 115.   0.]
  [242. 115.   8.]
  [181. 103.  39.]
  ...
  [217. 119.  48.]
  [246. 117.  15.]
  [251. 118.  17.]]

 [[231. 128.  25.]
  [167.  96.  30.]
  [  0.   0.   4.]
  ...
  [ 12.   7.  11.]
  [244. 115.  13.]
  [248. 115.  14.]]

 ...

 [[249. 128.  11.]
  [167. 102.  18.]
  [  9.  14.   8.]
  ...
  [  0.  15.   1.]
  [241. 131.  33.]
  [243. 117.   4.]]

 [[251. 138.  18.]
  [249. 136.  16.]
  [247. 134.  14.]
  ...
  [246. 129.  16.]
  [246. 129.  16.]
  [246. 129.  16.]]

 [[251. 138.  18.]
  [249. 136.  16.]
  [247. 134.  14.]
  ...
  [247. 130.  17.]
  [247. 130.  17.]
  [247. 130.  17.]]]",['rock']
3733,rock.579.jpeg,"[[[214. 176. 153.]
  [213. 175. 152.]
  [200. 162. 139.]
  ...
  [165. 123. 111.]
  [143. 111. 100.]
  [226. 219. 203.]]

 [[206. 168. 145.]
  [202. 164. 141.]
  [193. 155. 132.]
  ...
  [160. 124. 110.]
  [149. 117. 106.]
  [229. 222. 206.]]

 [[203. 165. 142.]
  [196. 158. 135.]
  [191. 153. 130.]
  ...
  [147. 118. 102.]
  [150. 118. 107.]
  [203. 196. 180.]]

 ...

 [[ 63.  56.  64.]
  [ 96.  89.  97.]
  [114. 107. 115.]
  ...
  [205. 203. 182.]
  [127. 112. 107.]
  [217. 202. 197.]]

 [[ 78.  70.  83.]
  [120. 112. 125.]
  [ 94.  86.  99.]
  ...
  [160. 153. 147.]
  [101.  96. 103.]
  [ 94.  89.  96.]]

 [[ 52.  44.  57.]
  [ 94.  86.  99.]
  [ 55.  47.  60.]
  ...
  [162. 155. 149.]
  [146. 136. 145.]
  [127. 117. 126.]]]",['rock']
3734,rock.58.jpeg,"[[[35. 30. 26.]
  [37. 32. 28.]
  [35. 30. 26.]
  ...
  [17. 16. 22.]
  [34. 33. 39.]
  [49. 48. 54.]]

 [[23. 14. 31.]
  [23. 14. 31.]
  [27. 18. 35.]
  ...
  [16. 15. 21.]
  [28. 27. 33.]
  [83. 82. 88.]]

 [[33. 24. 41.]
  [42. 33. 50.]
  [36. 27. 44.]
  ...
  [14. 13. 19.]
  [37. 36. 42.]
  [79. 78. 84.]]

 ...

 [[30. 22. 35.]
  [28. 20. 33.]
  [25. 17. 30.]
  ...
  [11. 10. 16.]
  [13. 12. 18.]
  [23. 22. 28.]]

 [[ 7.  5. 16.]
  [31. 29. 40.]
  [21. 19. 30.]
  ...
  [12. 10. 15.]
  [20. 19. 24.]
  [37. 36. 41.]]

 [[57. 55. 66.]
  [37. 35. 46.]
  [31. 29. 40.]
  ...
  [ 8. 11. 18.]
  [21. 20. 28.]
  [75. 74. 82.]]]",['rock']
3735,rock.580.jpeg,"[[[245. 221. 195.]
  [249. 231. 209.]
  [246. 233. 216.]
  ...
  [247.  34.  18.]
  [244.  32.  10.]
  [244.  32.  10.]]

 [[240. 216. 190.]
  [249. 231. 209.]
  [252. 239. 222.]
  ...
  [247.  33.  23.]
  [244.  32.  10.]
  [244.  32.  10.]]

 [[241. 217. 191.]
  [251. 233. 211.]
  [255. 242. 225.]
  ...
  [247.  32.  29.]
  [244.  32.  10.]
  [244.  32.  10.]]

 ...

 [[243.  53.  39.]
  [243.  53.  39.]
  [250.  60.  46.]
  ...
  [249. 234. 215.]
  [231. 203. 181.]
  [225. 197. 175.]]

 [[221.  50.  30.]
  [250.  58.  45.]
  [245.  53.  40.]
  ...
  [255. 236. 215.]
  [246. 229. 203.]
  [232. 215. 189.]]

 [[238.  72.  50.]
  [242.  56.  41.]
  [242.  56.  41.]
  ...
  [243. 222. 201.]
  [219. 202. 176.]
  [208. 191. 165.]]]",['rock']
3736,rock.581.jpeg,"[[[68. 73. 77.]
  [71. 76. 80.]
  [73. 78. 82.]
  ...
  [44. 49. 53.]
  [49. 37. 49.]
  [53. 39. 26.]]

 [[56. 61. 65.]
  [59. 64. 68.]
  [63. 68. 72.]
  ...
  [44. 49. 53.]
  [50. 42. 53.]
  [53. 46. 30.]]

 [[52. 57. 61.]
  [50. 55. 59.]
  [48. 53. 57.]
  ...
  [45. 50. 54.]
  [44. 43. 51.]
  [47. 46. 28.]]

 ...

 [[38. 33. 29.]
  [32. 31. 29.]
  [19. 23. 26.]
  ...
  [17. 17. 17.]
  [35. 30. 26.]
  [14.  9.  5.]]

 [[33. 29. 18.]
  [41. 36. 32.]
  [28. 22. 24.]
  ...
  [49. 44. 48.]
  [13.  9.  6.]
  [ 9.  5.  2.]]

 [[48. 44. 33.]
  [37. 32. 28.]
  [30. 24. 26.]
  ...
  [88. 83. 63.]
  [79. 54. 34.]
  [71. 46. 26.]]]",['rock']
3737,rock.583.jpeg,"[[[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 28. 126. 171.]
  [ 40. 128. 178.]
  [ 53. 135. 182.]]

 [[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 30. 130. 192.]
  [ 38. 126. 176.]
  [ 35. 121. 170.]]

 [[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 24. 130. 192.]
  [ 33. 116. 166.]
  [ 34. 124. 176.]]

 ...

 [[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 32.  74. 122.]
  [ 31.  71. 123.]
  [ 39.  74. 128.]]

 [[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 30.  65. 121.]
  [ 37.  89. 139.]
  [ 51. 100. 133.]]

 [[  6.  19.   0.]
  [  6.  19.   0.]
  [  6.  19.   0.]
  ...
  [ 37.  76. 131.]
  [ 44.  99. 130.]
  [ 83. 135. 146.]]]",['rock']
3738,rock.584.jpeg,"[[[228. 208. 207.]
  [225. 201. 201.]
  [230. 200. 202.]
  ...
  [142. 101.  95.]
  [207. 174. 169.]
  [239. 222. 212.]]

 [[202. 129. 122.]
  [205. 128. 122.]
  [211. 128. 124.]
  ...
  [163.  97.  99.]
  [151.  90.  95.]
  [183. 145. 142.]]

 [[205. 115. 106.]
  [211. 114. 107.]
  [211. 108. 103.]
  ...
  [167.  92.  97.]
  [163.  93. 101.]
  [196. 156. 154.]]

 ...

 [[101.  53.  43.]
  [119.  64.  57.]
  [ 97.  36.  31.]
  ...
  [104.  48.  35.]
  [ 86.  37.  22.]
  [ 84.  35.  20.]]

 [[123.  76.  60.]
  [116.  63.  49.]
  [ 99.  39.  28.]
  ...
  [ 91.  42.  27.]
  [ 91.  46.  25.]
  [ 84.  39.  18.]]

 [[108.  61.  45.]
  [109.  56.  42.]
  [111.  51.  40.]
  ...
  [104.  55.  40.]
  [ 94.  49.  28.]
  [ 91.  46.  25.]]]",['rock']
3739,rock.585.jpeg,"[[[ 68.  68.  68.]
  [ 44.  44.  44.]
  [ 50.  50.  50.]
  ...
  [ 76.  76.  76.]
  [ 71.  69.  57.]
  [144. 140. 111.]]

 [[ 42.  42.  42.]
  [ 45.  45.  45.]
  [ 51.  51.  51.]
  ...
  [ 70.  70.  70.]
  [ 65.  62.  57.]
  [ 96.  92.  67.]]

 [[ 48.  48.  48.]
  [ 36.  36.  36.]
  [ 36.  36.  36.]
  ...
  [ 64.  64.  64.]
  [ 65.  61.  62.]
  [ 93.  88.  69.]]

 ...

 [[103.  99.  88.]
  [ 40.  39.  34.]
  [ 31.  35.  34.]
  ...
  [ 91.  96. 126.]
  [ 89.  92. 107.]
  [ 87.  90. 105.]]

 [[129. 119. 110.]
  [ 51.  46.  42.]
  [ 40.  40.  40.]
  ...
  [ 82.  86.  95.]
  [123. 121. 124.]
  [129. 127. 130.]]

 [[148. 138. 129.]
  [108. 103.  99.]
  [ 57.  57.  57.]
  ...
  [ 85.  89. 101.]
  [ 79.  81.  93.]
  [ 53.  55.  67.]]]",['rock']
3740,rock.587.jpeg,"[[[ 62.  65.  70.]
  [ 57.  65.  76.]
  [ 50.  66.  82.]
  ...
  [ 47.  58.  60.]
  [ 46.  44.  57.]
  [ 46.  45.  51.]]

 [[ 42.  44.  57.]
  [ 44.  47.  62.]
  [ 42.  48.  64.]
  ...
  [ 42.  45.  54.]
  [ 44.  42.  55.]
  [ 45.  44.  50.]]

 [[ 42.  44.  65.]
  [ 62.  61.  79.]
  [ 54.  48.  62.]
  ...
  [ 39.  41.  54.]
  [ 42.  40.  53.]
  [ 45.  44.  50.]]

 ...

 [[195. 195. 195.]
  [185. 185. 185.]
  [185. 185. 185.]
  ...
  [ 21.  21.  23.]
  [ 20.  21.  15.]
  [ 18.  19.  13.]]

 [[226. 221. 217.]
  [222. 216. 216.]
  [213. 206. 213.]
  ...
  [ 16.  16.  16.]
  [ 22.  17.  13.]
  [ 27.  22.  18.]]

 [[131. 126. 122.]
  [ 95.  89.  89.]
  [101.  94. 101.]
  ...
  [ 16.  16.  16.]
  [ 22.  17.  13.]
  [ 28.  23.  19.]]]",['rock']
3741,rock.589.jpeg,"[[[163. 163. 163.]
  [164. 164. 164.]
  [166. 166. 166.]
  ...
  [137. 141. 150.]
  [140. 144. 153.]
  [144. 148. 157.]]

 [[172. 172. 172.]
  [173. 173. 173.]
  [175. 175. 175.]
  ...
  [133. 137. 146.]
  [139. 143. 152.]
  [144. 148. 157.]]

 [[175. 175. 175.]
  [177. 177. 177.]
  [179. 179. 179.]
  ...
  [128. 132. 141.]
  [131. 135. 144.]
  [138. 142. 151.]]

 ...

 [[165. 145. 136.]
  [165. 145. 136.]
  [170. 150. 141.]
  ...
  [110.  82.  60.]
  [106.  83.  67.]
  [123. 100.  84.]]

 [[163. 144. 130.]
  [163. 144. 130.]
  [163. 144. 130.]
  ...
  [112.  85.  74.]
  [114. 100.  89.]
  [136. 122. 111.]]

 [[163. 144. 130.]
  [163. 144. 130.]
  [163. 144. 130.]
  ...
  [116.  97.  83.]
  [118. 104.  93.]
  [122. 108.  97.]]]",['rock']
3742,rock.59.jpeg,"[[[ 71.  89.  89.]
  [ 99. 110. 112.]
  [ 99. 104. 108.]
  ...
  [ 40.  38.  39.]
  [ 50.  51.  45.]
  [ 68.  69.  63.]]

 [[117. 135. 135.]
  [115. 126. 128.]
  [107. 112. 116.]
  ...
  [ 40.  38.  39.]
  [ 35.  36.  30.]
  [ 33.  34.  28.]]

 [[113. 131. 131.]
  [107. 118. 120.]
  [102. 107. 111.]
  ...
  [ 36.  34.  35.]
  [ 39.  40.  34.]
  [ 32.  33.  27.]]

 ...

 [[ 29.  25.  14.]
  [ 26.  21.  17.]
  [ 32.  26.  28.]
  ...
  [ 71.  72.  66.]
  [ 57.  57.  57.]
  [ 74.  75.  70.]]

 [[ 31.  29.  17.]
  [ 35.  27.  24.]
  [ 31.  42.  38.]
  ...
  [ 55.  57.  46.]
  [ 53.  56.  39.]
  [113. 116.  99.]]

 [[ 32.  30.  18.]
  [ 21.  13.  10.]
  [ 30.  41.  37.]
  ...
  [ 86.  88.  77.]
  [ 60.  63.  46.]
  [149. 152. 135.]]]",['rock']
3743,rock.591.jpeg,"[[[ 59.  59.  59.]
  [ 59.  59.  59.]
  [ 50.  50.  50.]
  ...
  [  0.   0.   0.]
  [  3.   3.   3.]
  [ 22.  22.  22.]]

 [[ 33.  33.  33.]
  [ 44.  44.  44.]
  [ 32.  32.  32.]
  ...
  [ 15.  15.  15.]
  [ 18.  18.  18.]
  [ 14.  14.  14.]]

 [[ 27.  27.  27.]
  [ 43.  43.  43.]
  [ 23.  23.  23.]
  ...
  [ 27.  27.  27.]
  [  5.   5.   5.]
  [  5.   5.   5.]]

 ...

 [[108. 108. 108.]
  [ 29.  29.  29.]
  [ 21.  21.  21.]
  ...
  [ 20.  20.  20.]
  [ 39.  39.  39.]
  [ 57.  57.  57.]]

 [[184. 184. 184.]
  [ 73.  73.  73.]
  [ 37.  37.  37.]
  ...
  [198. 198. 198.]
  [255. 255. 255.]
  [ 43.  43.  43.]]

 [[145. 145. 145.]
  [ 55.  55.  55.]
  [  6.   6.   6.]
  ...
  [ 99.  99.  99.]
  [119. 119. 119.]
  [ 20.  20.  20.]]]",['rock']
3744,rock.592.jpeg,"[[[ 97.  97.  97.]
  [ 61.  61.  61.]
  [ 40.  40.  40.]
  ...
  [ 21.  21.  21.]
  [ 17.  16.  22.]
  [ 23.  22.  28.]]

 [[ 27.  27.  27.]
  [ 36.  36.  36.]
  [ 32.  32.  32.]
  ...
  [ 21.  21.  21.]
  [ 16.  15.  21.]
  [ 21.  20.  26.]]

 [[ 48.  48.  48.]
  [ 45.  45.  45.]
  [ 36.  36.  36.]
  ...
  [ 21.  21.  21.]
  [ 21.  20.  26.]
  [ 24.  23.  29.]]

 ...

 [[ 17.  16.  22.]
  [ 22.  21.  27.]
  [ 19.  18.  24.]
  ...
  [163. 144. 130.]
  [159. 140. 126.]
  [161. 142. 128.]]

 [[ 14.  13.  19.]
  [ 23.  22.  28.]
  [ 23.  22.  28.]
  ...
  [172. 156. 143.]
  [159. 133. 120.]
  [168. 142. 129.]]

 [[ 22.  21.  27.]
  [ 19.  18.  24.]
  [ 26.  25.  31.]
  ...
  [103.  93.  84.]
  [136. 116. 105.]
  [154. 134. 123.]]]",['rock']
